rating,net_payable,work_hours,leave_days,risk_score,promotion_recommendations,predicted_growth_years,mood_index
2,76047,504,3,0.38,1,4,0.82
4,53310,508,3,0.35,0,3,0.89
1,60121,501,2,0.71,0,5,0.46
1,75650,498,3,0.49,0,3,0.38
4,56120,497,3,0.44,1,2,0.96
4,53630,481,4,0.64,0,5,0.82
1,78629,491,2,0.7,0,1,0.58
2,77003,485,3,0.63,1,5,0.91
3,75724,510,2,0.6,1,1,0.75
4,49236,494,3,0.73,1,2,0.99
3,66508,489,2,0.79,0,1,0.62
3,23844,485,2,0.4,0,3,0.61
3,67730,509,3,0.67,1,3,0.76
1,46925,492,2,0.3,1,2,0.78
2,29967,498,2,0.44,1,1,0.72
3,28711,487,2,0.78,0,4,0.67
3,29843,501,4,0.64,1,4,0.73
2,38021,488,3,0.58,0,3,0.53
3,67390,503,3,0.45,0,1,0.6
3,70340,490,4,0.8,0,5,0.74
1,39785,508,4,0.66,1,3,0.41
4,27777,507,3,0.69,0,5,0.72
1,20580,501,2,0.34,0,1,0.48
4,59252,489,3,0.68,0,5,0.85
5,43977,483,4,0.41,0,2,0.91
2,67454,498,2,0.42,0,1,0.72
2,70759,497,3,0.53,1,3,0.7
1,43491,481,4,0.48,0,5,0.53
2,72794,487,4,0.69,0,4,0.59
3,25527,504,4,0.72,0,2,0.3
3,25943,481,2,0.75,0,2,0.58
4,37750,488,2,0.67,0,3,0.8
4,26906,495,4,0.32,1,5,0.97
5,25249,500,3,0.52,1,1,0.9
4,54170,494,4,0.4,0,3,0.89
3,72718,484,2,0.52,0,4,0.91
5,54471,501,4,0.46,1,3,1.0
3,71510,483,3,0.59,1,2,0.78
4,48973,480,4,0.69,0,2,0.73
2,20565,499,3,0.53,0,1,0.38
3,58895,504,4,0.39,0,5,0.8
1,78946,482,4,0.8,0,3,0.47
3,74896,487,4,0.43,0,2,0.69
4,42544,490,4,0.78,1,2,0.86
1,52752,503,2,0.73,0,4,0.38
2,39299,506,2,0.53,0,2,0.36
5,42150,510,3,0.49,0,1,0.65
2,61039,481,4,0.61,1,1,0.74
1,21219,484,2,0.61,1,4,0.53
1,69838,487,3,0.75,1,5,0.77
2,41621,497,2,0.73,1,3,0.62
1,45768,491,2,0.47,1,5,0.67
3,20534,490,3,0.35,1,4,0.92
3,29367,498,3,0.69,1,3,0.69
1,50207,482,3,0.55,1,1,0.73
4,40560,501,2,0.39,0,5,0.82
3,27229,501,3,0.73,0,3,0.49
5,33457,502,3,0.49,1,3,1.0
2,70049,481,3,0.48,0,4,0.7
1,31756,487,2,0.46,0,1,0.62
3,62470,504,2,0.75,0,3,0.63
2,24723,498,3,0.44,1,2,0.54
5,48774,485,2,0.74,0,5,0.79
2,49442,487,3,0.58,1,1,0.79
4,40319,482,3,0.51,0,4,0.92
2,37500,510,4,0.63,0,2,0.35
1,74942,501,3,0.27,0,3,0.55
1,38539,486,4,0.74,0,3,0.24
5,23129,483,2,0.63,0,5,0.85
1,20543,481,2,0.38,0,1,0.49
3,67349,482,3,0.73,0,1,0.63
2,20441,504,4,0.43,0,4,0.32
2,38432,498,4,0.32,1,3,0.62
2,25080,496,4,0.27,1,4,0.69
3,38398,489,4,0.54,0,4,0.57
2,78852,497,3,0.74,1,1,0.79
1,55817,482,3,0.57,1,4,0.67
2,25629,496,3,0.79,1,1,0.6
4,66016,491,2,0.51,1,1,0.88
2,65083,497,3,0.3,1,1,0.77
3,64388,492,2,0.44,0,4,0.87
4,40384,485,4,0.36,0,4,0.93
2,66810,488,2,0.42,0,2,0.51
2,61107,503,3,0.72,0,4,0.52
3,71066,507,3,0.32,0,5,0.8
2,43798,494,4,0.71,0,4,0.5
1,69752,497,3,0.35,0,2,0.57
1,69073,480,3,0.37,0,2,0.57
1,55439,500,3,0.7,0,3,0.4
4,55054,509,2,0.47,0,3,0.75
2,69568,480,4,0.61,0,4,0.64
4,63543,496,3,0.7,0,2,0.79
1,69752,485,3,0.54,1,1,0.87
3,44327,492,3,0.3,0,2,0.58
3,39772,503,4,0.79,1,1,0.53
5,62067,507,3,0.57,0,1,0.75
2,55410,506,2,0.38,1,3,0.73
2,64731,507,3,0.64,1,2,0.69
3,51849,499,2,0.32,0,5,0.86
4,75965,489,3,0.54,0,2,0.81
1,70141,501,4,0.32,1,3,0.57
3,48067,486,4,0.29,1,1,0.72
5,68015,482,4,0.4,0,2,0.92
2,55351,486,3,0.76,1,2,0.7
1,30461,487,3,0.42,0,2,0.39
2,60402,500,2,0.43,0,3,0.49
4,60736,488,2,0.57,0,4,0.99
1,33964,487,4,0.34,1,5,0.59
4,60624,483,2,0.54,0,2,0.76
1,26511,505,3,0.68,1,2,0.41
5,44317,495,3,0.47,0,4,0.94
2,54247,501,2,0.64,1,3,0.76
2,71768,500,4,0.41,0,1,0.53
2,57850,488,4,0.3,0,5,0.64
3,28106,490,3,0.55,1,2,0.76
2,53187,487,4,0.51,0,4,0.56
4,40038,508,3,0.72,1,3,0.86
5,37575,506,3,0.47,1,1,0.93
2,67860,492,4,0.6,1,2,0.71
2,66584,507,4,0.5,0,3,0.44
2,73508,507,4,0.5,0,4,0.47
4,66428,480,3,0.69,0,4,0.9
1,62717,484,2,0.79,1,4,0.64
1,71000,480,4,0.52,1,1,0.82
2,45002,484,2,0.75,0,3,0.52
4,54636,508,4,0.53,1,1,0.76
2,25545,489,3,0.43,1,1,0.66
4,64516,501,4,0.41,0,5,0.77
5,54086,486,4,0.38,1,4,1.0
1,31880,501,4,0.54,0,1,0.45
3,63015,502,4,0.6,1,4,0.88
1,59369,496,3,0.75,0,3,0.37
2,70743,492,4,0.36,1,2,0.67
2,35923,510,3,0.3,0,4,0.56
1,54183,484,3,0.54,1,5,0.72
3,21013,483,3,0.26,1,4,0.82
2,69799,488,3,0.59,0,3,0.5
2,40307,507,2,0.63,0,2,0.49
5,67409,510,3,0.67,0,1,0.85
2,51671,491,4,0.46,0,4,0.49
1,41695,486,2,0.37,0,1,0.62
2,27296,495,4,0.6,0,4,0.43
1,66594,503,2,0.77,1,4,0.61
3,43648,485,2,0.29,1,5,1.0
2,73382,480,4,0.54,1,2,0.76
1,31413,494,2,0.79,0,3,0.28
3,49462,507,3,0.59,0,5,0.68
4,51048,510,2,0.77,1,1,0.91
1,26659,481,2,0.71,0,1,0.49
5,36508,480,4,0.43,1,1,0.99
3,50444,498,2,0.62,1,2,0.8
3,73107,502,4,0.75,0,5,0.71
2,48683,510,2,0.44,1,4,0.81
3,38876,499,2,0.58,0,1,0.51
3,53252,484,4,0.54,0,1,0.47
5,43878,505,2,0.62,0,3,0.92
5,26032,498,2,0.67,0,1,0.71
5,49897,498,4,0.58,1,2,0.94
3,26807,494,2,0.36,0,2,0.49
2,53805,486,2,0.52,1,3,0.74
2,69547,495,4,0.76,0,5,0.55
1,24882,500,2,0.4,0,4,0.31
3,53051,501,4,0.3,1,4,0.94
1,56887,505,3,0.56,0,1,0.51
3,28663,496,2,0.74,1,3,0.81
2,20970,495,2,0.54,0,5,0.71
4,38663,488,2,0.54,0,1,0.6
1,62536,489,3,0.68,0,3,0.39
1,26557,482,3,0.26,0,3,0.32
4,36203,487,4,0.29,0,3,0.84
2,28532,492,2,0.75,1,4,0.69
3,50624,489,2,0.32,1,3,0.99
4,38671,493,4,0.66,0,5,0.66
2,74304,483,2,0.64,0,4,0.76
2,25513,490,3,0.36,0,4,0.56
3,61449,504,4,0.77,1,3,0.73
3,43070,501,2,0.32,0,5,0.85
4,25122,496,2,0.29,1,2,0.97
5,73607,504,2,0.78,0,5,0.89
3,26425,480,4,0.41,1,2,0.76
1,70138,491,3,0.57,1,2,0.64
1,62938,492,3,0.68,0,5,0.5
4,54637,494,2,0.76,0,3,0.78
3,24976,499,3,0.34,0,4,0.64
3,38631,508,3,0.7,0,1,0.43
1,78275,483,4,0.48,0,2,0.55
1,58260,481,2,0.62,0,1,0.65
3,75314,508,3,0.5,0,1,0.63
5,43725,488,3,0.36,0,3,1.0
2,33819,487,3,0.55,1,1,0.71
5,33625,500,3,0.75,0,1,0.71
2,29137,487,3,0.67,0,2,0.35
4,36924,492,4,0.75,0,2,0.55
5,51066,510,3,0.28,0,2,0.94
1,56900,488,4,0.64,0,5,0.52
5,32005,491,3,0.32,0,2,0.94
2,56847,503,3,0.44,0,4,0.61
5,54923,493,4,0.45,1,5,0.97
2,56595,501,3,0.41,1,5,0.86
4,54279,502,2,0.28,0,4,0.99
3,55298,502,2,0.62,0,2,0.57
3,53439,487,3,0.7,1,2,0.7
3,47791,499,3,0.59,0,3,0.58
1,55389,484,2,0.32,0,2,0.58
1,40042,480,3,0.72,0,5,0.48
1,38247,495,2,0.69,0,3,0.37
4,71809,509,2,0.28,0,3,0.95
2,42687,487,4,0.71,1,1,0.63
4,37608,488,2,0.6,1,2,0.94
5,36957,493,2,0.72,0,3,0.98
1,69239,496,2,0.55,1,5,0.85
2,28743,510,3,0.65,1,3,0.52
5,35103,483,4,0.33,0,1,0.8
2,54649,481,4,0.79,1,1,0.65
2,70070,483,3,0.74,0,5,0.68
1,38468,481,2,0.53,1,1,0.76
5,66990,489,3,0.54,0,1,0.83
3,56991,500,2,0.37,0,5,0.83
3,63779,502,3,0.35,1,3,0.92
3,48711,495,2,0.48,1,2,0.69
2,26577,505,3,0.56,0,2,0.32
1,45500,507,4,0.58,0,1,0.38
5,35476,502,4,0.75,0,1,0.62
2,52049,493,2,0.47,0,5,0.73
3,48362,497,4,0.71,1,5,0.92
4,32538,491,2,0.52,1,1,0.81
4,38513,497,3,0.43,1,2,0.89
2,73716,495,4,0.45,1,1,0.74
2,52293,489,2,0.65,0,5,0.61
2,56544,510,2,0.59,1,1,0.7
5,23266,496,3,0.48,1,5,0.94
2,23232,495,3,0.47,1,4,0.69
3,23176,481,2,0.54,0,5,0.75
3,33912,499,3,0.5,0,4,0.65
2,41670,480,3,0.27,0,3,0.67
1,26303,489,2,0.68,0,5,0.51
4,59946,501,3,0.52,0,2,0.73
2,22558,497,2,0.48,0,4,0.56
3,58526,483,4,0.51,1,3,0.9
4,78959,501,4,0.76,0,3,0.69
3,63996,501,3,0.68,0,1,0.52
2,37176,506,2,0.32,1,4,0.69
3,33348,483,2,0.31,1,2,0.77
5,72526,498,3,0.53,0,5,0.97
3,23585,495,3,0.65,0,4,0.66
2,25721,501,4,0.74,1,3,0.47
2,40982,502,3,0.35,1,4,0.71
2,67340,498,4,0.35,0,4,0.6
1,51084,480,2,0.42,0,5,0.61
4,59940,503,4,0.67,0,3,0.73
1,53889,494,4,0.59,0,2,0.37
2,34856,510,2,0.71,0,4,0.5
2,42892,494,4,0.27,0,5,0.62
5,79142,483,2,0.64,0,1,0.92
2,61813,502,4,0.77,0,3,0.31
1,35174,486,2,0.62,0,5,0.51
4,66118,500,4,0.63,1,1,0.82
5,32543,482,4,0.26,0,2,0.8
2,38432,499,3,0.79,0,1,0.5
5,27261,481,3,0.37,1,1,0.94
1,50958,500,2,0.42,0,3,0.44
1,52072,494,4,0.48,1,3,0.62
3,30937,487,4,0.29,0,5,0.66
1,31092,495,2,0.44,0,2,0.55
2,64133,501,4,0.47,0,2,0.45
4,78595,498,4,0.53,0,5,0.81
4,25709,492,3,0.66,0,3,0.78
3,52374,503,2,0.52,1,1,0.81
5,26983,496,2,0.28,0,2,0.9
5,38797,497,2,0.56,0,5,0.88
2,32358,482,2,0.61,0,4,0.58
2,30280,496,3,0.62,0,5,0.52
4,44945,501,4,0.4,1,4,1.0
5,24165,490,3,0.33,0,2,0.85
4,21193,492,3,0.76,0,1,0.53
2,57584,498,2,0.47,1,4,0.77
5,60852,482,2,0.29,0,5,0.95
3,44088,500,3,0.5,1,5,0.94
4,57278,485,3,0.58,0,1,0.74
3,23606,501,3,0.37,0,3,0.49
3,61663,506,4,0.31,1,2,0.78
4,43744,500,2,0.48,1,2,0.91
3,42310,482,4,0.42,0,2,0.54
3,38058,497,2,0.64,1,3,0.79
2,64621,497,2,0.66,0,4,0.68
2,41678,505,4,0.63,0,4,0.44
1,72121,505,4,0.43,0,5,0.46
3,27035,487,3,0.37,0,2,0.56
2,24713,480,3,0.47,0,2,0.42
5,34544,496,3,0.59,1,5,0.98
3,40820,489,3,0.57,1,3,0.81
2,78654,481,4,0.39,1,5,0.96
3,53671,486,3,0.35,0,4,0.84
1,30308,484,2,0.41,1,5,0.63
2,72229,496,4,0.73,0,2,0.44
3,36234,500,2,0.48,1,1,0.78
3,68068,503,2,0.4,1,1,0.83
3,29123,486,4,0.69,0,3,0.54
1,75169,510,2,0.71,0,3,0.4
2,35861,507,4,0.36,0,1,0.45
3,33879,493,3,0.29,1,1,0.69
4,39152,502,4,0.62,0,3,0.68
1,35075,489,4,0.53,0,5,0.36
1,71054,491,2,0.65,1,4,0.56
2,34218,494,4,0.65,0,2,0.3
1,70946,509,3,0.69,0,4,0.38
2,41039,485,4,0.76,0,4,0.35
2,40740,508,2,0.78,0,4,0.48
3,64060,504,2,0.47,1,4,0.99
3,34895,497,2,0.35,0,1,0.54
3,63809,505,2,0.63,1,2,0.82
5,63236,496,4,0.68,0,1,0.82
3,61534,499,3,0.45,0,3,0.67
5,25286,486,2,0.37,0,4,0.91
1,42363,507,2,0.58,0,3,0.4
4,35612,493,4,0.78,0,2,0.54
3,34443,496,2,0.6,1,2,0.75
3,21565,488,4,0.27,0,3,0.58
5,45816,480,4,0.64,0,5,0.8
4,64539,507,4,0.27,1,4,1.0
1,43799,500,4,0.53,0,2,0.36
3,52501,482,4,0.67,1,4,0.85
2,28651,485,3,0.8,1,2,0.54
2,37988,480,2,0.75,1,5,0.95
2,74193,484,4,0.49,0,1,0.65
3,33803,493,3,0.55,0,3,0.57
1,73841,483,2,0.48,1,3,0.76
1,31097,509,4,0.73,0,3,0.22
4,33973,487,3,0.74,0,3,0.67
3,37508,491,4,0.34,0,3,0.64
5,22131,494,4,0.77,0,1,0.52
5,28777,495,2,0.36,0,1,0.8
2,59838,485,3,0.45,0,2,0.63
2,58122,497,3,0.25,0,5,0.79
2,48090,490,4,0.42,1,5,0.79
3,62973,494,2,0.62,0,5,0.83
1,68960,481,3,0.29,1,4,0.7
5,67495,503,2,0.63,0,3,1.0
3,75610,483,2,0.8,0,4,0.81
3,57427,484,2,0.54,0,2,0.66
2,73189,494,4,0.73,1,3,0.68
1,79939,489,3,0.71,0,4,0.46
1,45402,499,2,0.73,0,5,0.51
5,55399,487,3,0.75,1,1,0.95
2,46475,502,3,0.66,0,4,0.57
4,21721,493,2,0.31,1,1,0.86
2,20401,486,2,0.73,0,2,0.41
1,23704,497,2,0.32,0,4,0.46
3,54971,505,4,0.66,1,1,0.72
3,53239,481,4,0.32,0,5,0.87
2,20450,495,4,0.47,1,3,0.51
1,38435,499,3,0.58,0,4,0.24
3,64743,481,3,0.55,1,1,0.8
1,38108,492,4,0.28,0,5,0.43
5,55074,507,2,0.44,0,2,0.97
3,34412,509,2,0.28,1,2,0.78
1,37574,493,3,0.58,0,5,0.42
4,60615,481,3,0.43,0,3,0.98
3,39124,487,4,0.28,0,3,0.56
1,78134,495,3,0.63,0,1,0.5
2,64192,497,4,0.49,0,5,0.68
1,29723,509,2,0.7,0,5,0.42
3,48341,490,3,0.26,1,1,0.75
3,61320,496,3,0.58,1,2,0.76
1,61467,487,4,0.49,0,5,0.48
5,34989,500,2,0.51,0,5,0.74
3,40361,510,2,0.67,0,5,0.74
1,30572,489,2,0.37,1,1,0.82
2,65951,487,4,0.42,1,1,0.86
4,33510,489,4,0.47,0,1,0.48
2,43243,486,3,0.31,0,4,0.66
2,42810,502,4,0.55,0,5,0.53
2,51758,480,3,0.65,0,3,0.44
2,31772,494,4,0.34,0,5,0.65
1,34037,496,4,0.73,1,2,0.49
1,28299,508,2,0.79,1,5,0.4
5,36759,500,4,0.3,0,4,0.87
4,33186,492,2,0.42,0,5,0.83
4,52717,494,3,0.7,0,1,0.6
4,28899,510,2,0.64,0,5,0.75
4,27765,509,2,0.72,0,5,0.69
3,39196,488,3,0.32,0,4,0.78
5,27556,489,3,0.63,1,5,1.0
1,67438,505,4,0.58,1,4,0.65
2,74809,497,4,0.49,0,4,0.63
3,38405,482,2,0.27,0,2,0.65
1,32882,488,2,0.56,0,5,0.45
1,35281,491,2,0.48,1,3,0.63
1,40001,508,2,0.58,1,3,0.57
2,55931,510,3,0.32,0,5,0.61
4,63626,494,3,0.78,0,3,0.76
1,70083,495,3,0.77,0,3,0.39
5,79735,508,4,0.48,0,5,0.92
4,36880,508,3,0.3,0,5,0.8
3,23895,501,2,0.64,0,4,0.67
4,35410,501,3,0.74,0,2,0.52
4,45088,508,4,0.65,0,3,0.67
3,69254,486,4,0.59,1,4,0.95
2,20542,483,3,0.42,1,5,0.86
5,26742,501,3,0.62,1,1,0.9
2,68673,481,4,0.32,0,4,0.57
4,71706,487,3,0.66,1,2,1.0
3,63338,486,4,0.4,1,2,0.84
4,56731,495,4,0.77,0,5,0.72
3,75608,499,2,0.35,0,2,0.74
1,49860,480,2,0.53,1,2,0.73
4,50977,503,3,0.67,1,2,0.85
2,25190,486,3,0.67,1,4,0.66
2,32453,487,3,0.76,0,3,0.35
2,79428,492,3,0.41,0,3,0.6
3,74926,489,4,0.67,1,3,0.87
2,40918,499,3,0.32,0,4,0.54
4,71154,503,2,0.45,0,1,0.74
1,61205,500,4,0.36,0,1,0.39
3,31816,487,2,0.38,1,3,0.84
2,66782,504,2,0.77,1,4,0.79
1,20195,509,2,0.35,1,3,0.51
1,49446,495,3,0.3,1,5,0.8
5,24314,488,2,0.35,1,1,0.99
1,44182,494,4,0.55,0,1,0.39
3,25530,503,4,0.77,1,5,0.75
4,30872,485,2,0.59,0,2,0.68
5,34620,486,3,0.62,1,5,0.91
3,37855,492,4,0.39,1,4,0.88
2,47600,482,4,0.71,0,3,0.41
3,67711,506,4,0.28,1,4,0.94
5,29195,480,3,0.4,0,4,0.91
1,73641,509,2,0.75,0,4,0.39
4,43060,505,3,0.42,0,1,0.65
1,55216,510,2,0.5,0,2,0.51
5,79431,487,3,0.79,1,2,1.0
4,52098,496,4,0.35,0,5,0.75
2,20691,492,2,0.75,0,3,0.38
3,75731,494,4,0.67,0,4,0.75
1,67778,488,4,0.29,1,1,0.69
5,21037,505,4,0.27,0,5,0.64
1,31306,510,2,0.66,0,3,0.29
2,37357,489,2,0.77,1,4,0.73
3,33355,489,3,0.62,0,4,0.68
1,77090,503,2,0.69,1,2,0.74
2,41043,498,4,0.38,1,1,0.64
5,43080,492,4,0.7,1,3,0.98
3,51525,501,2,0.43,1,1,0.78
1,44815,489,3,0.51,1,3,0.62
3,57105,509,2,0.7,0,4,0.78
3,45829,481,2,0.4,1,5,1.0
3,55318,508,4,0.42,0,3,0.57
3,69972,500,3,0.5,1,5,0.98
4,36893,487,2,0.48,0,1,0.63
5,20156,505,3,0.48,1,5,0.83
3,47871,510,4,0.63,1,4,0.74
5,27534,498,2,0.65,1,1,0.9
5,66282,508,4,0.52,0,1,0.68
4,34513,490,4,0.71,0,3,0.65
5,59371,508,4,0.29,1,5,0.93
3,65954,481,3,0.69,0,4,0.83
5,24273,492,3,0.48,0,5,0.78
3,67088,493,3,0.75,0,1,0.53
1,47759,497,2,0.27,0,1,0.56
2,44680,498,4,0.78,1,4,0.6
1,48682,480,4,0.5,0,4,0.39
2,71763,491,2,0.48,0,1,0.64
4,51109,488,4,0.7,1,3,0.95
2,75766,506,4,0.52,1,4,0.75
1,77157,501,3,0.74,0,3,0.48
5,25246,499,2,0.4,0,2,0.87
4,49283,500,4,0.42,1,4,0.96
4,20430,499,4,0.31,0,1,0.56
3,44805,487,4,0.47,0,5,0.75
2,76099,495,4,0.61,0,4,0.55
4,42452,505,2,0.65,0,1,0.65
1,45289,490,4,0.32,1,1,0.77
3,46679,500,4,0.76,0,2,0.39
1,78659,480,4,0.53,0,3,0.46
2,43807,486,2,0.74,1,1,0.77
3,51113,506,4,0.68,1,3,0.68
4,62447,488,2,0.78,1,1,0.94
2,60524,491,4,0.33,1,4,0.69
1,47793,497,4,0.57,1,2,0.57
3,59724,506,2,0.38,0,1,0.6
4,50560,496,3,0.57,1,2,0.96
1,61424,507,3,0.58,0,4,0.24
4,71532,480,3,0.64,0,2,0.77
1,41701,492,4,0.43,1,1,0.68
1,47257,500,2,0.29,1,5,0.73
1,54174,510,4,0.37,0,1,0.5
3,32838,483,4,0.54,1,2,0.73
2,38960,501,2,0.45,0,5,0.75
2,55082,498,3,0.33,1,5,0.82
4,44977,489,4,0.72,1,1,0.76
4,78081,508,2,0.57,0,5,0.99
1,21679,486,3,0.32,0,4,0.39
2,21571,488,3,0.68,0,3,0.36
3,38134,500,3,0.41,0,4,0.78
5,37378,483,3,0.39,0,1,0.85
3,71368,495,3,0.45,1,4,1.0
4,66808,488,2,0.34,0,1,0.6
3,38169,497,4,0.5,0,5,0.75
2,29782,489,4,0.56,0,2,0.39
3,52480,493,3,0.66,0,2,0.62
4,33811,497,3,0.66,1,2,0.82
2,51954,502,3,0.45,1,3,0.65
5,27930,498,2,0.4,0,2,0.9
1,46055,490,2,0.79,1,4,0.61
4,53897,481,4,0.52,1,3,0.99
4,40708,488,3,0.41,0,1,0.71
1,71925,496,4,0.38,0,4,0.55
4,26076,510,2,0.41,0,3,0.7
5,24068,510,4,0.62,1,2,0.82
5,50596,493,2,0.4,0,2,0.97
4,54857,490,4,0.61,0,2,0.58
5,28586,501,2,0.64,1,2,0.94
1,26093,497,2,0.58,0,4,0.39
3,37823,500,3,0.35,1,1,0.73
2,28684,502,2,0.7,0,3,0.45
5,32714,496,2,0.48,0,1,0.7
4,70096,486,2,0.34,0,5,1.0
3,34946,485,2,0.58,0,1,0.55
3,41581,490,3,0.28,0,5,0.84
3,53155,483,4,0.26,1,1,0.74
3,63567,485,4,0.6,1,5,0.97
3,42195,502,3,0.54,1,3,0.75
2,27295,500,2,0.61,1,1,0.73
5,31396,496,3,0.67,1,4,0.9
5,37664,483,2,0.66,0,3,0.97
4,31364,496,2,0.38,0,5,0.85
3,72026,485,4,0.31,0,3,0.79
1,28336,494,2,0.28,1,5,0.68
1,31311,500,4,0.62,1,3,0.38
2,55473,482,4,0.4,1,2,0.69
2,66247,492,3,0.26,1,1,0.83
4,35640,509,3,0.61,0,2,0.4
4,41380,492,2,0.71,1,5,0.98
5,22985,501,4,0.68,1,4,0.9
2,35058,482,3,0.71,1,1,0.64
4,21692,497,3,0.75,0,2,0.54
2,51496,510,4,0.76,1,1,0.53
5,43831,490,3,0.71,1,3,1.0
4,27966,508,4,0.4,0,2,0.53
3,62267,491,2,0.7,1,4,1.0
5,40815,493,4,0.54,1,5,0.94
1,49435,505,4,0.57,0,1,0.39
5,24086,493,3,0.77,1,1,0.89
4,33203,505,4,0.45,0,2,0.48
2,78446,505,2,0.33,0,1,0.75
3,32336,504,4,0.49,1,1,0.58
1,25534,483,4,0.66,0,2,0.25
2,50105,507,4,0.37,0,4,0.43
3,56673,480,4,0.72,1,4,1.0
4,49203,505,4,0.61,0,4,0.78
3,48439,490,2,0.36,0,4,0.79
1,37860,499,4,0.75,1,2,0.46
4,59525,493,2,0.36,0,5,0.98
2,30182,492,4,0.26,1,3,0.57
1,61557,491,4,0.69,0,1,0.44
5,28048,503,3,0.55,0,5,0.77
3,27336,495,2,0.36,0,3,0.59
3,60221,489,3,0.48,1,1,0.87
5,52368,503,3,0.56,0,5,0.77
2,20311,506,3,0.73,0,4,0.32
3,74098,508,4,0.57,0,4,0.78
2,79301,498,3,0.27,1,2,0.79
3,27516,481,4,0.66,1,2,0.64
2,21402,490,3,0.45,0,3,0.37
3,31224,480,3,0.48,0,4,0.79
3,64628,493,3,0.4,0,4,0.8
2,61487,489,3,0.7,1,2,0.65
4,41200,506,4,0.58,0,1,0.44
2,32790,484,2,0.77,0,1,0.51
3,29407,484,4,0.34,0,3,0.56
2,44755,495,2,0.48,1,3,0.72
1,39476,494,4,0.61,1,1,0.61
2,45460,483,4,0.65,0,4,0.43
4,48218,500,4,0.72,1,2,0.83
3,27271,482,3,0.58,1,2,0.6
3,46320,493,4,0.75,1,5,0.92
1,39745,491,3,0.48,0,1,0.43
3,41425,489,4,0.79,0,4,0.65
2,55104,503,4,0.43,1,3,0.65
3,54015,485,4,0.55,0,5,0.76
3,38241,502,2,0.6,1,5,0.92
2,55770,498,3,0.6,0,3,0.38
5,30182,495,4,0.26,0,4,0.92
4,28314,486,4,0.74,0,2,0.58
2,59419,505,2,0.44,1,5,0.99
3,78657,507,4,0.34,0,4,0.76
1,34629,483,4,0.32,1,4,0.56
3,68473,490,3,0.63,1,4,0.99
5,32715,485,3,0.26,0,3,1.0
1,53191,496,3,0.68,1,2,0.63
2,66415,510,3,0.53,0,2,0.61
1,62499,500,3,0.67,1,4,0.52
1,78273,505,4,0.77,1,2,0.64
2,57369,509,2,0.6,1,3,0.75
1,39468,502,3,0.39,0,1,0.52
3,58601,487,2,0.62,0,4,0.82
3,22014,484,2,0.45,1,2,0.72
1,58238,507,4,0.78,0,4,0.19
4,31527,498,4,0.49,1,5,0.86
4,61991,497,4,0.55,0,2,0.72
5,45516,485,4,0.32,0,1,0.86
1,72567,508,2,0.62,1,5,0.7
4,53572,487,4,0.62,0,5,0.83
1,74289,482,2,0.27,1,4,0.88
3,40038,487,4,0.77,0,1,0.47
4,59594,497,2,0.78,0,3,0.75
2,40565,497,3,0.47,1,3,0.73
1,68586,496,4,0.54,1,5,0.69
2,75123,498,2,0.47,1,5,0.9
4,36813,502,2,0.42,1,2,0.97
1,64219,503,4,0.42,1,4,0.57
3,26919,507,4,0.28,0,2,0.41
1,51658,507,4,0.71,0,2,0.32
3,37605,509,4,0.33,1,1,0.52
5,27740,504,3,0.42,0,1,0.76
2,65204,488,2,0.73,0,4,0.6
3,29681,486,3,0.33,1,2,0.66
5,31775,494,4,0.62,0,4,0.72
2,78286,490,2,0.74,1,2,0.81
4,54670,490,2,0.72,0,2,0.67
1,64499,481,4,0.64,0,1,0.5
2,42783,504,2,0.68,1,2,0.63
2,78362,503,4,0.32,0,5,0.69
3,40249,482,3,0.62,0,3,0.62
4,43225,480,4,0.33,1,5,0.97
3,34063,486,3,0.26,0,3,0.73
2,55676,483,2,0.33,0,2,0.57
1,64830,489,3,0.37,1,2,0.81
3,33513,498,4,0.55,0,5,0.71
2,55754,496,3,0.54,1,1,0.79
1,25078,499,3,0.44,1,1,0.54
1,36689,489,4,0.66,1,3,0.49
4,54326,507,2,0.31,0,5,0.85
2,20111,505,2,0.79,1,4,0.68
4,54597,496,4,0.76,0,4,0.76
1,32453,481,4,0.5,0,5,0.37
5,68831,481,2,0.33,1,3,1.0
4,42512,486,4,0.33,0,4,0.82
4,31808,503,3,0.38,1,3,0.99
1,47738,489,4,0.58,1,4,0.59
4,22534,498,4,0.57,0,2,0.57
3,37833,497,3,0.33,1,4,0.94
1,53896,508,4,0.37,1,1,0.69
5,24851,482,4,0.28,1,1,0.93
1,49077,487,2,0.42,0,5,0.5
4,35498,487,3,0.69,1,1,0.79
2,37045,507,4,0.54,1,5,0.74
4,23536,487,3,0.64,1,3,0.9
2,63963,499,2,0.48,1,3,0.75
4,30977,498,3,0.44,1,2,0.88
2,31702,498,3,0.61,0,3,0.39
4,33177,500,4,0.38,0,2,0.61
2,39981,494,3,0.43,1,3,0.7
2,62624,503,4,0.8,0,5,0.52
1,20724,494,3,0.69,0,2,0.34
3,62629,497,3,0.48,0,1,0.71
1,47161,490,3,0.78,0,2,0.43
4,60249,480,4,0.56,0,2,0.67
3,75319,507,4,0.66,0,3,0.57
4,26377,507,4,0.26,0,5,0.8
2,27364,500,2,0.41,1,1,0.68
1,31728,493,3,0.52,1,3,0.45
1,79781,509,4,0.49,1,2,0.65
4,78164,490,3,0.62,0,4,0.95
